slug,character,unicodeName,codePoint,group,subGroup,variants
e3-0-person-cartwheeling,🤸,E3.0 person cartwheeling,1F938,people-body,person-sport,"[{'slug': 'e3-0-person-cartwheeling-light-skin-tone', 'character': '🤸🏻'}, {'slug': 'e3-0-person-cartwheeling-medium-light-skin-tone', 'character': '🤸🏼'}, {'slug': 'e3-0-person-cartwheeling-medium-skin-tone', 'character': '🤸🏽'}, {'slug': 'e3-0-person-cartwheeling-medium-dark-skin-tone', 'character': '🤸🏾'}, {'slug': 'e3-0-person-cartwheeling-dark-skin-tone', 'character': '🤸🏿'}, {'slug': 'e4-0-man-cartwheeling', 'character': '🤸\u200d♂️'}, {'slug': 'e4-0-man-cartwheeling-light-skin-tone', 'character': '🤸🏻\u200d♂️'}, {'slug': 'e4-0-man-cartwheeling-medium-light-skin-tone', 'character': '🤸🏼\u200d♂️'}, {'slug': 'e4-0-man-cartwheeling-medium-skin-tone', 'character': '🤸🏽\u200d♂️'}, {'slug': 'e4-0-man-cartwheeling-medium-dark-skin-tone', 'character': '🤸🏾\u200d♂️'}, {'slug': 'e4-0-man-cartwheeling-dark-skin-tone', 'character': '🤸🏿\u200d♂️'}, {'slug': 'e4-0-woman-cartwheeling', 'character': '🤸\u200d♀️'}, {'slug': 'e4-0-woman-cartwheeling-light-skin-tone', 'character': '🤸🏻\u200d♀️'}, {'slug': 'e4-0-woman-cartwheeling-medium-light-skin-tone', 'character': '🤸🏼\u200d♀️'}, {'slug': 'e4-0-woman-cartwheeling-medium-skin-tone', 'character': '🤸🏽\u200d♀️'}, {'slug': 'e4-0-woman-cartwheeling-medium-dark-skin-tone', 'character': '🤸🏾\u200d♀️'}, {'slug': 'e4-0-woman-cartwheeling-dark-skin-tone', 'character': '🤸🏿\u200d♀️'}]"
e3-0-people-wrestling,🤼,E3.0 people wrestling,1F93C,people-body,person-sport,"[{'slug': 'e4-0-men-wrestling', 'character': '🤼\u200d♂️'}, {'slug': 'e4-0-women-wrestling', 'character': '🤼\u200d♀️'}]"
e3-0-person-playing-water-polo,🤽,E3.0 person playing water polo,1F93D,people-body,person-sport,"[{'slug': 'e3-0-person-playing-water-polo-light-skin-tone', 'character': '🤽🏻'}, {'slug': 'e3-0-person-playing-water-polo-medium-light-skin-tone', 'character': '🤽🏼'}, {'slug': 'e3-0-person-playing-water-polo-medium-skin-tone', 'character': '🤽🏽'}, {'slug': 'e3-0-person-playing-water-polo-medium-dark-skin-tone', 'character': '🤽🏾'}, {'slug': 'e3-0-person-playing-water-polo-dark-skin-tone', 'character': '🤽🏿'}, {'slug': 'e4-0-man-playing-water-polo', 'character': '🤽\u200d♂️'}, {'slug': 'e4-0-man-playing-water-polo-light-skin-tone', 'character': '🤽🏻\u200d♂️'}, {'slug': 'e4-0-man-playing-water-polo-medium-light-skin-tone', 'character': '🤽🏼\u200d♂️'}, {'slug': 'e4-0-man-playing-water-polo-medium-skin-tone', 'character': '🤽🏽\u200d♂️'}, {'slug': 'e4-0-man-playing-water-polo-medium-dark-skin-tone', 'character': '🤽🏾\u200d♂️'}, {'slug': 'e4-0-man-playing-water-polo-dark-skin-tone', 'character': '🤽🏿\u200d♂️'}, {'slug': 'e4-0-woman-playing-water-polo', 'character': '🤽\u200d♀️'}, {'slug': 'e4-0-woman-playing-water-polo-light-skin-tone', 'character': '🤽🏻\u200d♀️'}, {'slug': 'e4-0-woman-playing-water-polo-medium-light-skin-tone', 'character': '🤽🏼\u200d♀️'}, {'slug': 'e4-0-woman-playing-water-polo-medium-skin-tone', 'character': '🤽🏽\u200d♀️'}, {'slug': 'e4-0-woman-playing-water-polo-medium-dark-skin-tone', 'character': '🤽🏾\u200d♀️'}, {'slug': 'e4-0-woman-playing-water-polo-dark-skin-tone', 'character': '🤽🏿\u200d♀️'}]"
e3-0-person-playing-handball,🤾,E3.0 person playing handball,1F93E,people-body,person-sport,"[{'slug': 'e3-0-person-playing-handball-light-skin-tone', 'character': '🤾🏻'}, {'slug': 'e3-0-person-playing-handball-medium-light-skin-tone', 'character': '🤾🏼'}, {'slug': 'e3-0-person-playing-handball-medium-skin-tone', 'character': '🤾🏽'}, {'slug': 'e3-0-person-playing-handball-medium-dark-skin-tone', 'character': '🤾🏾'}, {'slug': 'e3-0-person-playing-handball-dark-skin-tone', 'character': '🤾🏿'}, {'slug': 'e4-0-man-playing-handball', 'character': '🤾\u200d♂️'}, {'slug': 'e4-0-man-playing-handball-light-skin-tone', 'character': '🤾🏻\u200d♂️'}, {'slug': 'e4-0-man-playing-handball-medium-light-skin-tone', 'character': '🤾🏼\u200d♂️'}, {'slug': 'e4-0-man-playing-handball-medium-skin-tone', 'character': '🤾🏽\u200d♂️'}, {'slug': 'e4-0-man-playing-handball-medium-dark-skin-tone', 'character': '🤾🏾\u200d♂️'}, {'slug': 'e4-0-man-playing-handball-dark-skin-tone', 'character': '🤾🏿\u200d♂️'}, {'slug': 'e4-0-woman-playing-handball', 'character': '🤾\u200d♀️'}, {'slug': 'e4-0-woman-playing-handball-light-skin-tone', 'character': '🤾🏻\u200d♀️'}, {'slug': 'e4-0-woman-playing-handball-medium-light-skin-tone', 'character': '🤾🏼\u200d♀️'}, {'slug': 'e4-0-woman-playing-handball-medium-skin-tone', 'character': '🤾🏽\u200d♀️'}, {'slug': 'e4-0-woman-playing-handball-medium-dark-skin-tone', 'character': '🤾🏾\u200d♀️'}, {'slug': 'e4-0-woman-playing-handball-dark-skin-tone', 'character': '🤾🏿\u200d♀️'}]"
e3-0-person-juggling,🤹,E3.0 person juggling,1F939,people-body,person-sport,"[{'slug': 'e3-0-person-juggling-light-skin-tone', 'character': '🤹🏻'}, {'slug': 'e3-0-person-juggling-medium-light-skin-tone', 'character': '🤹🏼'}, {'slug': 'e3-0-person-juggling-medium-skin-tone', 'character': '🤹🏽'}, {'slug': 'e3-0-person-juggling-medium-dark-skin-tone', 'character': '🤹🏾'}, {'slug': 'e3-0-person-juggling-dark-skin-tone', 'character': '🤹🏿'}, {'slug': 'e4-0-man-juggling', 'character': '🤹\u200d♂️'}, {'slug': 'e4-0-man-juggling-light-skin-tone', 'character': '🤹🏻\u200d♂️'}, {'slug': 'e4-0-man-juggling-medium-light-skin-tone', 'character': '🤹🏼\u200d♂️'}, {'slug': 'e4-0-man-juggling-medium-skin-tone', 'character': '🤹🏽\u200d♂️'}, {'slug': 'e4-0-man-juggling-medium-dark-skin-tone', 'character': '🤹🏾\u200d♂️'}, {'slug': 'e4-0-man-juggling-dark-skin-tone', 'character': '🤹🏿\u200d♂️'}, {'slug': 'e4-0-woman-juggling', 'character': '🤹\u200d♀️'}, {'slug': 'e4-0-woman-juggling-light-skin-tone', 'character': '🤹🏻\u200d♀️'}, {'slug': 'e4-0-woman-juggling-medium-light-skin-tone', 'character': '🤹🏼\u200d♀️'}, {'slug': 'e4-0-woman-juggling-medium-skin-tone', 'character': '🤹🏽\u200d♀️'}, {'slug': 'e4-0-woman-juggling-medium-dark-skin-tone', 'character': '🤹🏾\u200d♀️'}, {'slug': 'e4-0-woman-juggling-dark-skin-tone', 'character': '🤹🏿\u200d♀️'}]"
e5-0-person-in-lotus-position,🧘,E5.0 person in lotus position,1F9D8,people-body,person-resting,"[{'slug': 'e5-0-person-in-lotus-position-light-skin-tone', 'character': '🧘🏻'}, {'slug': 'e5-0-person-in-lotus-position-medium-light-skin-tone', 'character': '🧘🏼'}, {'slug': 'e5-0-person-in-lotus-position-medium-skin-tone', 'character': '🧘🏽'}, {'slug': 'e5-0-person-in-lotus-position-medium-dark-skin-tone', 'character': '🧘🏾'}, {'slug': 'e5-0-person-in-lotus-position-dark-skin-tone', 'character': '🧘🏿'}, {'slug': 'e5-0-man-in-lotus-position', 'character': '🧘\u200d♂️'}, {'slug': 'e5-0-man-in-lotus-position-light-skin-tone', 'character': '🧘🏻\u200d♂️'}, {'slug': 'e5-0-man-in-lotus-position-medium-light-skin-tone', 'character': '🧘🏼\u200d♂️'}, {'slug': 'e5-0-man-in-lotus-position-medium-skin-tone', 'character': '🧘🏽\u200d♂️'}, {'slug': 'e5-0-man-in-lotus-position-medium-dark-skin-tone', 'character': '🧘🏾\u200d♂️'}, {'slug': 'e5-0-man-in-lotus-position-dark-skin-tone', 'character': '🧘🏿\u200d♂️'}, {'slug': 'e5-0-woman-in-lotus-position', 'character': '🧘\u200d♀️'}, {'slug': 'e5-0-woman-in-lotus-position-light-skin-tone', 'character': '🧘🏻\u200d♀️'}, {'slug': 'e5-0-woman-in-lotus-position-medium-light-skin-tone', 'character': '🧘🏼\u200d♀️'}, {'slug': 'e5-0-woman-in-lotus-position-medium-skin-tone', 'character': '🧘🏽\u200d♀️'}, {'slug': 'e5-0-woman-in-lotus-position-medium-dark-skin-tone', 'character': '🧘🏾\u200d♀️'}, {'slug': 'e5-0-woman-in-lotus-position-dark-skin-tone', 'character': '🧘🏿\u200d♀️'}]"
e0-6-person-taking-bath,🛀,E0.6 person taking bath,1F6C0,people-body,person-resting,"[{'slug': 'e1-0-person-taking-bath-light-skin-tone', 'character': '🛀🏻'}, {'slug': 'e1-0-person-taking-bath-medium-light-skin-tone', 'character': '🛀🏼'}, {'slug': 'e1-0-person-taking-bath-medium-skin-tone', 'character': '🛀🏽'}, {'slug': 'e1-0-person-taking-bath-medium-dark-skin-tone', 'character': '🛀🏾'}, {'slug': 'e1-0-person-taking-bath-dark-skin-tone', 'character': '🛀🏿'}]"
e1-0-person-in-bed,🛌,E1.0 person in bed,1F6CC,people-body,person-resting,"[{'slug': 'e4-0-person-in-bed-light-skin-tone', 'character': '🛌🏻'}, {'slug': 'e4-0-person-in-bed-medium-light-skin-tone', 'character': '🛌🏼'}, {'slug': 'e4-0-person-in-bed-medium-skin-tone', 'character': '🛌🏽'}, {'slug': 'e4-0-person-in-bed-medium-dark-skin-tone', 'character': '🛌🏾'}, {'slug': 'e4-0-person-in-bed-dark-skin-tone', 'character': '🛌🏿'}]"
e12-0-people-holding-hands,🧑‍🤝‍🧑,E12.0 people holding hands,1F9D1 200D 1F91D 200D 1F9D1,people-body,family,
e1-0-women-holding-hands,👭,E1.0 women holding hands,1F46D,people-body,family,"[{'slug': 'e12-0-women-holding-hands-light-skin-tone', 'character': '👭🏻'}]"
e12-1-women-holding-hands-light-skin-tone-medium-light-skin-tone,👩🏻‍🤝‍👩🏼,"E12.1 women holding hands: light skin tone, medium-light skin tone",1F469 1F3FB 200D 1F91D 200D 1F469 1F3FC,people-body,family,
e12-0-women-holding-hands-medium-light-skin-tone,👭🏼,E12.0 women holding hands: medium-light skin tone,1F46D 1F3FC,people-body,family,
e12-1-women-holding-hands-medium-light-skin-tone-medium-skin-tone,👩🏼‍🤝‍👩🏽,"E12.1 women holding hands: medium-light skin tone, medium skin tone",1F469 1F3FC 200D 1F91D 200D 1F469 1F3FD,people-body,family,
e12-0-women-holding-hands-medium-skin-tone,👭🏽,E12.0 women holding hands: medium skin tone,1F46D 1F3FD,people-body,family,
e12-1-women-holding-hands-medium-skin-tone-medium-dark-skin-tone,👩🏽‍🤝‍👩🏾,"E12.1 women holding hands: medium skin tone, medium-dark skin tone",1F469 1F3FD 200D 1F91D 200D 1F469 1F3FE,people-body,family,
e12-0-women-holding-hands-medium-dark-skin-tone,👭🏾,E12.0 women holding hands: medium-dark skin tone,1F46D 1F3FE,people-body,family,
e12-1-women-holding-hands-medium-dark-skin-tone-dark-skin-tone,👩🏾‍🤝‍👩🏿,"E12.1 women holding hands: medium-dark skin tone, dark skin tone",1F469 1F3FE 200D 1F91D 200D 1F469 1F3FF,people-body,family,
e12-0-women-holding-hands-dark-skin-tone,👭🏿,E12.0 women holding hands: dark skin tone,1F46D 1F3FF,people-body,family,
e0-6-woman-and-man-holding-hands,👫,E0.6 woman and man holding hands,1F46B,people-body,family,"[{'slug': 'e12-0-woman-and-man-holding-hands-light-skin-tone', 'character': '👫🏻'}]"
e12-0-woman-and-man-holding-hands-light-skin-tone-medium-light-skin-tone,👩🏻‍🤝‍👨🏼,"E12.0 woman and man holding hands: light skin tone, medium-light skin tone",1F469 1F3FB 200D 1F91D 200D 1F468 1F3FC,people-body,family,
e12-0-woman-and-man-holding-hands-medium-light-skin-tone,👫🏼,E12.0 woman and man holding hands: medium-light skin tone,1F46B 1F3FC,people-body,family,
e12-0-woman-and-man-holding-hands-medium-light-skin-tone-medium-skin-tone,👩🏼‍🤝‍👨🏽,"E12.0 woman and man holding hands: medium-light skin tone, medium skin tone",1F469 1F3FC 200D 1F91D 200D 1F468 1F3FD,people-body,family,
e12-0-woman-and-man-holding-hands-medium-skin-tone,👫🏽,E12.0 woman and man holding hands: medium skin tone,1F46B 1F3FD,people-body,family,
e12-0-woman-and-man-holding-hands-medium-skin-tone-medium-dark-skin-tone,👩🏽‍🤝‍👨🏾,"E12.0 woman and man holding hands: medium skin tone, medium-dark skin tone",1F469 1F3FD 200D 1F91D 200D 1F468 1F3FE,people-body,family,
e12-0-woman-and-man-holding-hands-medium-dark-skin-tone,👫🏾,E12.0 woman and man holding hands: medium-dark skin tone,1F46B 1F3FE,people-body,family,
e12-0-woman-and-man-holding-hands-medium-dark-skin-tone-dark-skin-tone,👩🏾‍🤝‍👨🏿,"E12.0 woman and man holding hands: medium-dark skin tone, dark skin tone",1F469 1F3FE 200D 1F91D 200D 1F468 1F3FF,people-body,family,
e12-0-woman-and-man-holding-hands-dark-skin-tone,👫🏿,E12.0 woman and man holding hands: dark skin tone,1F46B 1F3FF,people-body,family,
e1-0-men-holding-hands,👬,E1.0 men holding hands,1F46C,people-body,family,"[{'slug': 'e12-0-men-holding-hands-light-skin-tone', 'character': '👬🏻'}]"
e12-1-men-holding-hands-light-skin-tone-medium-light-skin-tone,👨🏻‍🤝‍👨🏼,"E12.1 men holding hands: light skin tone, medium-light skin tone",1F468 1F3FB 200D 1F91D 200D 1F468 1F3FC,people-body,family,
e12-0-men-holding-hands-medium-light-skin-tone,👬🏼,E12.0 men holding hands: medium-light skin tone,1F46C 1F3FC,people-body,family,
e12-1-men-holding-hands-medium-light-skin-tone-medium-skin-tone,👨🏼‍🤝‍👨🏽,"E12.1 men holding hands: medium-light skin tone, medium skin tone",1F468 1F3FC 200D 1F91D 200D 1F468 1F3FD,people-body,family,
e12-0-men-holding-hands-medium-skin-tone,👬🏽,E12.0 men holding hands: medium skin tone,1F46C 1F3FD,people-body,family,
e12-1-men-holding-hands-medium-skin-tone-medium-dark-skin-tone,👨🏽‍🤝‍👨🏾,"E12.1 men holding hands: medium skin tone, medium-dark skin tone",1F468 1F3FD 200D 1F91D 200D 1F468 1F3FE,people-body,family,
e12-0-men-holding-hands-medium-dark-skin-tone,👬🏾,E12.0 men holding hands: medium-dark skin tone,1F46C 1F3FE,people-body,family,
e12-1-men-holding-hands-medium-dark-skin-tone-dark-skin-tone,👨🏾‍🤝‍👨🏿,"E12.1 men holding hands: medium-dark skin tone, dark skin tone",1F468 1F3FE 200D 1F91D 200D 1F468 1F3FF,people-body,family,
e12-0-men-holding-hands-dark-skin-tone,👬🏿,E12.0 men holding hands: dark skin tone,1F46C 1F3FF,people-body,family,
e0-6-kiss,💏,E0.6 kiss,1F48F,people-body,family,"[{'slug': 'e13-1-kiss-light-skin-tone', 'character': '💏🏻'}, {'slug': 'e13-1-kiss-medium-light-skin-tone', 'character': '💏🏼'}, {'slug': 'e13-1-kiss-medium-skin-tone', 'character': '💏🏽'}, {'slug': 'e13-1-kiss-medium-dark-skin-tone', 'character': '💏🏾'}, {'slug': 'e13-1-kiss-dark-skin-tone', 'character': '💏🏿'}]"
e13-1-kiss-person-person-light-skin-tone-medium-light-skin-tone,🧑🏻‍❤️‍💋‍🧑🏼,"E13.1 kiss: person, person, light skin tone, medium-light skin tone",1F9D1 1F3FB 200D 2764 FE0F 200D 1F48B 200D 1F9D1 1F3FC ; fully-qualified,people-body,family,
e2-0-kiss-woman-man,👩‍❤️‍💋‍👨,"E2.0 kiss: woman, man",1F469 200D 2764 FE0F 200D 1F48B 200D 1F468,people-body,family,
e2-0-kiss-man-man,👨‍❤️‍💋‍👨,"E2.0 kiss: man, man",1F468 200D 2764 FE0F 200D 1F48B 200D 1F468,people-body,family,
e2-0-kiss-woman-woman,👩‍❤️‍💋‍👩,"E2.0 kiss: woman, woman",1F469 200D 2764 FE0F 200D 1F48B 200D 1F469,people-body,family,
e0-6-couple-with-heart,💑,E0.6 couple with heart,1F491,people-body,family,"[{'slug': 'e13-1-couple-with-heart-light-skin-tone', 'character': '💑🏻'}, {'slug': 'e13-1-couple-with-heart-medium-light-skin-tone', 'character': '💑🏼'}, {'slug': 'e13-1-couple-with-heart-medium-skin-tone', 'character': '💑🏽'}, {'slug': 'e13-1-couple-with-heart-medium-dark-skin-tone', 'character': '💑🏾'}, {'slug': 'e13-1-couple-with-heart-dark-skin-tone', 'character': '💑🏿'}]"
e13-1-couple-with-heart-person-person-light-skin-tone-medium-light-skin-tone,🧑🏻‍❤️‍🧑🏼,"E13.1 couple with heart: person, person, light skin tone, medium-light skin tone",1F9D1 1F3FB 200D 2764 FE0F 200D 1F9D1 1F3FC,people-body,family,
e2-0-couple-with-heart-woman-man,👩‍❤️‍👨,"E2.0 couple with heart: woman, man",1F469 200D 2764 FE0F 200D 1F468,people-body,family,
e2-0-couple-with-heart-man-man,👨‍❤️‍👨,"E2.0 couple with heart: man, man",1F468 200D 2764 FE0F 200D 1F468,people-body,family,
e2-0-couple-with-heart-woman-woman,👩‍❤️‍👩,"E2.0 couple with heart: woman, woman",1F469 200D 2764 FE0F 200D 1F469,people-body,family,
e0-6-family,👪,E0.6 family,1F46A,people-body,family,
e2-0-family-man-woman-boy,👨‍👩‍👦,"E2.0 family: man, woman, boy",1F468 200D 1F469 200D 1F466,people-body,family,
e2-0-family-woman-woman-boy,👩‍👩‍👦,"E2.0 family: woman, woman, boy",1F469 200D 1F469 200D 1F466,people-body,family,
e4-0-family-man-boy,👨‍👦,"E4.0 family: man, boy",1F468 200D 1F466,people-body,family,
e4-0-family-woman-boy,👩‍👦,"E4.0 family: woman, boy",1F469 200D 1F466,people-body,family,
e0-7-speaking-head,🗣️,E0.7 speaking head,1F5E3 FE0F,people-body,person-symbol,
e0-6-bust-in-silhouette,👤,E0.6 bust in silhouette,1F464,people-body,person-symbol,
e1-0-busts-in-silhouette,👥,E1.0 busts in silhouette,1F465,people-body,person-symbol,
e13-0-people-hugging,🫂,E13.0 people hugging,1FAC2,people-body,person-symbol,
e0-6-footprints,👣,E0.6 footprints,1F463,people-body,person-symbol,
e0-6-monkey-face,🐵,E0.6 monkey face,1F435,animals-nature,animal-mammal,
e0-6-monkey,🐒,E0.6 monkey,1F412,animals-nature,animal-mammal,
e3-0-gorilla,🦍,E3.0 gorilla,1F98D,animals-nature,animal-mammal,
e12-0-orangutan,🦧,E12.0 orangutan,1F9A7,animals-nature,animal-mammal,
e0-6-dog-face,🐶,E0.6 dog face,1F436,animals-nature,animal-mammal,
e0-7-dog,🐕,E0.7 dog,1F415,animals-nature,animal-mammal,
e12-0-guide-dog,🦮,E12.0 guide dog,1F9AE,animals-nature,animal-mammal,
e12-0-service-dog,🐕‍🦺,E12.0 service dog,1F415 200D 1F9BA,animals-nature,animal-mammal,
e0-6-poodle,🐩,E0.6 poodle,1F429,animals-nature,animal-mammal,
e0-6-wolf,🐺,E0.6 wolf,1F43A,animals-nature,animal-mammal,
e3-0-fox,🦊,E3.0 fox,1F98A,animals-nature,animal-mammal,
e11-0-raccoon,🦝,E11.0 raccoon,1F99D,animals-nature,animal-mammal,
e0-6-cat-face,🐱,E0.6 cat face,1F431,animals-nature,animal-mammal,
e0-7-cat,🐈,E0.7 cat,1F408,animals-nature,animal-mammal,"[{'slug': 'e13-0-black-cat', 'character': '🐈\u200d⬛'}]"
e1-0-lion,🦁,E1.0 lion,1F981,animals-nature,animal-mammal,
e0-6-tiger-face,🐯,E0.6 tiger face,1F42F,animals-nature,animal-mammal,
e1-0-tiger,🐅,E1.0 tiger,1F405,animals-nature,animal-mammal,
e1-0-leopard,🐆,E1.0 leopard,1F406,animals-nature,animal-mammal,
e0-6-horse-face,🐴,E0.6 horse face,1F434,animals-nature,animal-mammal,
e15-0-moose,🫎,E15.0 moose,1FACE,animals-nature,animal-mammal,
e15-0-donkey,🫏,E15.0 donkey,1FACF,animals-nature,animal-mammal,
e0-6-horse,🐎,E0.6 horse,1F40E,animals-nature,animal-mammal,
e1-0-unicorn,🦄,E1.0 unicorn,1F984,animals-nature,animal-mammal,
e5-0-zebra,🦓,E5.0 zebra,1F993,animals-nature,animal-mammal,
e3-0-deer,🦌,E3.0 deer,1F98C,animals-nature,animal-mammal,
e13-0-bison,🦬,E13.0 bison,1F9AC,animals-nature,animal-mammal,
e0-6-cow-face,🐮,E0.6 cow face,1F42E,animals-nature,animal-mammal,
e1-0-ox,🐂,E1.0 ox,1F402,animals-nature,animal-mammal,
e1-0-water-buffalo,🐃,E1.0 water buffalo,1F403,animals-nature,animal-mammal,
e1-0-cow,🐄,E1.0 cow,1F404,animals-nature,animal-mammal,
e0-6-pig-face,🐷,E0.6 pig face,1F437,animals-nature,animal-mammal,
e1-0-pig,🐖,E1.0 pig,1F416,animals-nature,animal-mammal,
e0-6-boar,🐗,E0.6 boar,1F417,animals-nature,animal-mammal,
e0-6-pig-nose,🐽,E0.6 pig nose,1F43D,animals-nature,animal-mammal,
e1-0-ram,🐏,E1.0 ram,1F40F,animals-nature,animal-mammal,
e0-6-ewe,🐑,E0.6 ewe,1F411,animals-nature,animal-mammal,
e1-0-goat,🐐,E1.0 goat,1F410,animals-nature,animal-mammal,
e1-0-camel,🐪,E1.0 camel,1F42A,animals-nature,animal-mammal,
e0-6-two-hump-camel,🐫,E0.6 two-hump camel,1F42B,animals-nature,animal-mammal,
e11-0-llama,🦙,E11.0 llama,1F999,animals-nature,animal-mammal,
e5-0-giraffe,🦒,E5.0 giraffe,1F992,animals-nature,animal-mammal,
e0-6-elephant,🐘,E0.6 elephant,1F418,animals-nature,animal-mammal,
e13-0-mammoth,🦣,E13.0 mammoth,1F9A3,animals-nature,animal-mammal,
e3-0-rhinoceros,🦏,E3.0 rhinoceros,1F98F,animals-nature,animal-mammal,
e11-0-hippopotamus,🦛,E11.0 hippopotamus,1F99B,animals-nature,animal-mammal,
e0-6-mouse-face,🐭,E0.6 mouse face,1F42D,animals-nature,animal-mammal,
e1-0-mouse,🐁,E1.0 mouse,1F401,animals-nature,animal-mammal,
e1-0-rat,🐀,E1.0 rat,1F400,animals-nature,animal-mammal,
e0-6-hamster,🐹,E0.6 hamster,1F439,animals-nature,animal-mammal,
e0-6-rabbit-face,🐰,E0.6 rabbit face,1F430,animals-nature,animal-mammal,
e1-0-rabbit,🐇,E1.0 rabbit,1F407,animals-nature,animal-mammal,
e0-7-chipmunk,🐿️,E0.7 chipmunk,1F43F FE0F,animals-nature,animal-mammal,
e13-0-beaver,🦫,E13.0 beaver,1F9AB,animals-nature,animal-mammal,
e5-0-hedgehog,🦔,E5.0 hedgehog,1F994,animals-nature,animal-mammal,
e3-0-bat,🦇,E3.0 bat,1F987,animals-nature,animal-mammal,
e0-6-bear,🐻,E0.6 bear,1F43B,animals-nature,animal-mammal,"[{'slug': 'e13-0-polar-bear', 'character': '🐻\u200d❄️'}]"
e0-6-koala,🐨,E0.6 koala,1F428,animals-nature,animal-mammal,
e0-6-panda,🐼,E0.6 panda,1F43C,animals-nature,animal-mammal,
e12-0-sloth,🦥,E12.0 sloth,1F9A5,animals-nature,animal-mammal,
